timestamp,cylinder_number,customer,job_number,grain_screened,proof_on_ctd_ink,blade_mfg,paper_type,ink_type,direct_steam,solvent_type,type_on_cylinder,press_type,press,unit_number,cylinder_size,paper_mill_location,plating_tank,proof_cut,viscosity,caliper,ink_temperature,humidity,roughness,blade_pressure,varnish_pct,press_speed,ink_pct,solvent_pct,ESA_Voltage,ESA_Amperage,wax,hardener,roller_durometer,current_density,anode_space_ratio,chrome_content,band_type
1990-08-18,x91,lazarus,34154,True,True,benton,uncoated,uncoated,False,line,False,motter94,828,2,tabloid,,1910.0,45.0,56.0,0.333,14.9,85.0,1.0,30.0,17.3,1600.0,48.1,34.6,0.0,0.0,2.8,1.0,40.0,35.0,100.0,100.0,noband
1990-08-18,x132,lazarus,34154,True,True,benton,uncoated,uncoated,False,line,False,motter94,828,10,tabloid,canadian,1910.0,30.0,56.0,0.367,14.7,83.0,1.0,30.0,10.8,1600.0,53.8,35.5,0.0,6.0,2.6,1.2,40.0,35.0,100.0,100.0,noband
1990-08-20,x377,ames,34585,False,True,benton,coated,coated,False,line,True,motter94,828,2,tabloid,canadian,1910.0,57.5,57.0,0.367,15.3,84.0,1.0,30.0,19.0,2400.0,47.6,33.3,0.0,0.0,3.0,1.0,33.0,40.0,93.75,100.0,noband
1990-08-20,x129,ames,34585,False,True,benton,coated,coated,False,line,True,motter94,828,10,tabloid,canadian,1910.0,57.5,57.0,,14.2,78.0,1.0,30.0,10.5,2400.0,52.6,36.8,0.0,0.0,2.5,1.0,33.0,40.0,93.75,100.0,noband
1990-08-30,t204,galls,38061,True,True,benton,uncoated,uncoated,False,xylol,,woodhoe70,815,1,spiegel,northus,1911.0,47.5,49.0,0.367,15.0,84.0,0.75,28.0,2.2,1600.0,54.3,43.5,0.0,0.0,3.0,0.9,34.0,30.0,108.1,100.0,band
1990-08-31,x197,tvguide,25437,True,True,benton,uncoated,uncoated,False,line,False,motter94,821,7,tabloid,northus,1911.0,57.5,51.0,0.333,15.2,70.0,0.625,25.0,11.1,1850.0,50.5,38.4,3.0,0.0,2.5,0.8,34.0,30.0,100.0,100.0,noband
1990-08-31,x138,tvguide,25437,True,True,benton,uncoated,uncoated,False,line,False,motter94,821,2,tabloid,northus,1911.0,57.5,51.0,0.267,15.6,81.0,0.75,25.0,9.8,1850.0,49.0,41.2,0.0,0.0,2.7,0.6,34.0,30.0,100.0,100.0,noband
1990-08-25,x727,ames,38013,False,True,benton,uncoated,coated,False,line,True,motter94,824,2,tabloid,,1910.0,40.0,55.0,0.533,15.4,80.0,0.8125,30.0,10.2,2400.0,51.0,38.8,0.0,0.0,1.7,0.7,30.0,45.0,93.75,100.0,noband
1990-08-25,x60,ames,38013,False,True,benton,uncoated,coated,False,line,True,motter94,824,9,tabloid,,1910.0,45.0,55.0,0.3,16.1,82.0,0.75,30.0,0.0,2400.0,58.8,41.2,0.0,0.0,2.0,0.8,30.0,45.0,93.75,100.0,noband
1990-08-24,f192,competitivedge,34399,True,True,benton,uncoated,uncoated,False,line,True,motter70,813,1,catalog,northus,1911.0,40.0,54.0,0.3,15.0,70.0,,,10.0,,50.0,40.0,0.0,0.0,2.5,0.8,60.0,30.0,100.0,100.0,noband
1990-08-24,m254,competitivedge,34399,True,True,benton,uncoated,uncoated,False,line,True,motter70,813,5,catalog,northus,1910.0,42.5,54.0,0.3,15.0,70.0,,,13.4,1500.0,48.1,38.5,2.0,0.0,2.5,1.0,60.0,45.0,93.75,100.0,noband
1990-08-21,i353,austads,34066,True,True,benton,uncoated,uncoated,False,line,False,albert70,802,7,catalog,canadian,1910.0,52.5,55.0,0.333,14.0,70.0,0.625,55.0,7.9,1600.0,57.5,34.44,4.0,0.0,3.0,0.8,40.0,45.0,93.75,100.0,noband
1990-08-21,i346,austads,34066,True,True,benton,uncoated,uncoated,False,line,True,albert70,802,2,catalog,canadian,1910.0,52.5,55.0,0.433,14.0,80.0,,55.0,9.9,1600.0,49.5,40.6,0.0,0.0,3.0,0.5,40.0,45.0,93.75,100.0,noband
1990-09-21,r6,target,34551,False,True,benton,coated,coated,False,line,True,woodhoe70,815,1,spiegel,canadian,1910.0,35.0,72.0,0.367,15.2,72.0,1.0,36.0,0.0,2200.0,65.2,34.8,0.0,0.0,2.5,1.0,30.0,40.0,93.6,90.0,band
1990-09-21,r6,target,34551,False,True,benton,coated,coated,False,line,False,woodhoe70,815,1,spiegel,canadian,1910.0,35.0,56.0,0.267,15.0,70.0,1.0,33.0,0.0,2350.0,65.2,34.8,0.0,0.0,2.5,1.0,30.0,40.0,93.75,90.0,band
1990-09-20,g657,colortile,34749,False,True,benton,coated,coated,False,line,False,woodhoe70,816,2,tabloid,canadian,,,46.0,,16.0,72.0,0.5,32.0,0.0,1673.0,58.8,41.2,0.0,0.0,2.5,1.5,30.0,,,,band
1990-09-13,r7,target,34551,False,True,benton,coated,coated,False,line,False,woodhoe70,815,1,spiegel,canadian,1910.0,40.0,60.0,0.2,15.5,73.0,0.75,28.0,0.0,1850.0,65.2,34.8,0.0,0.0,2.8,1.0,30.0,40.0,100.0,90.0,band
1990-09-09,f126,modmat,47103,True,True,benton,uncoated,uncoated,False,line,False,albert70,802,7,catalog,northus,1911.0,60.0,50.0,0.233,14.5,70.0,0.75,45.0,15.6,1650.0,45.8,38.5,2.0,0.0,2.5,1.0,40.0,40.0,100.0,100.0,noband
1990-09-09,f159,modmat,47105,True,True,benton,uncoated,uncoated,False,line,False,woodhoe70,816,2,catalog,northus,1910.0,60.0,50.0,0.267,14.9,88.0,0.375,32.0,10.3,1700.0,51.5,38.1,5.0,0.0,3.0,1.3,40.0,40.0,103.3,100.0,noband
1990-09-09,f337,modmat,47103,True,True,benton,uncoated,uncoated,False,line,False,albert70,802,2,catalog,northus,1910.0,60.0,50.0,0.3,14.5,60.0,0.75,40.0,19.0,1650.0,47.6,33.3,0.0,0.0,2.5,1.0,40.0,40.0,103.3,100.0,noband
1990-09-09,f679,modmat,47105,True,True,uddeholm,uncoated,uncoated,False,line,False,woodhoe70,816,9,catalog,northus,1910.0,65.0,50.0,0.267,15.0,86.0,0.25,28.0,10.5,1700.0,52.6,36.8,2.0,0.0,2.5,0.6,40.0,40.0,103.3,100.0,noband
1990-09-10,m103,modmat,47105,True,True,benton,uncoated,uncoated,False,line,True,motter70,813,5,catalog,northus,1911.0,55.0,47.0,0.367,13.0,70.0,,,14.1,1600.0,50.5,35.3,0.0,0.0,2.5,0.5,40.0,35.0,106.25,100.0,noband
1990-09-10,m309,modmat,47105,True,True,benton,uncoated,uncoated,False,line,True,motter70,813,1,catalog,northus,1911.0,65.0,47.0,0.367,12.0,68.0,,,0.0,1600.0,58.8,41.2,0.0,0.0,2.8,0.8,40.0,35.0,106.25,100.0,noband
1990-09-10,t284,modmat,47105,True,True,benton,coated,coated,False,line,True,motter70,813,10,catalog,northus,1911.0,55.0,47.0,0.233,15.5,74.0,,,0.0,1600.0,62.5,37.5,0.0,0.0,2.5,1.0,40.0,35.0,106.25,100.0,noband
1990-09-10,t333,modmat,47105,True,True,benton,coated,coated,False,line,True,motter70,813,9,catalog,northus,1910.0,55.0,47.0,0.2,14.0,71.0,,,0.0,1600.0,62.5,37.5,0.0,0.0,2.5,0.7,40.0,40.0,90.3,100.0,noband
1990-09-15,f679,modmat,47105,True,True,benton,uncoated,uncoated,False,line,True,woodhoe70,816,9,catalog,northus,1910.0,65.0,60.0,0.267,14.5,80.0,0.25,38.0,15.8,1900.0,49.5,34.6,0.0,0.0,2.9,0.7,40.0,40.0,103.3,100.0,noband
1990-09-15,f159,modmat,47105,True,True,benton,uncoated,uncoated,False,line,True,woodhoe70,816,2,catalog,northus,1910.0,60.0,60.0,0.267,14.0,76.0,0.375,30.0,10.3,1900.0,51.5,38.1,5.0,0.0,2.6,1.1,40.0,40.0,103.3,100.0,noband
1990-09-24,r6,target,34551,False,True,benton,coated,coated,False,line,False,woodhoe70,815,1,spiegel,canadian,1910.0,40.0,49.0,0.267,14.0,82.0,0.625,30.0,0.0,2150.0,65.2,34.8,1.0,0.0,2.5,0.9,30.0,40.0,93.75,90.0,band
1990-10-02,g55,kmart,36197,False,True,benton,uncoated,coated,False,line,False,woodhoe70,815,1,tabloid,northus,1910.0,55.0,50.0,0.133,14.0,80.0,0.625,32.0,8.0,2000.0,60.0,32.0,0.0,0.0,2.5,0.9,35.0,40.0,93.55,90.0,band
1990-10-02,g55,kmart,36197,False,True,benton,uncoated,coated,False,line,True,woodhoe70,815,1,tabloid,northus,1910.0,55.0,48.0,0.367,14.5,76.0,0.5,30.0,8.0,2000.0,60.0,32.0,0.0,0.0,2.5,1.0,35.0,40.0,93.55,90.0,band
1990-10-03,x753,tvguide,25441,True,True,benton,uncoated,uncoated,False,line,False,motter94,821,7,tabloid,northus,1910.0,55.0,50.0,0.267,17.0,89.0,1.0,22.0,10.4,1650.0,52.1,37.5,0.75,0.0,2.5,1.1,34.0,40.0,93.55,90.0,band
1990-10-02,g150,kmart,36197,False,True,benton,uncoated,uncoated,False,line,True,woodhoe70,816,2,tabloid,mideuropean,1911.0,55.0,50.0,0.2,17.0,78.0,0.25,32.0,9.7,1900.0,52.2,38.1,0.0,0.0,3.0,0.9,35.0,40.0,96.97,90.0,band
1990-10-01,x271,toysrus,34754,False,False,benton,coated,coated,False,line,True,motter94,824,2,tabloid,canadian,1910.0,42.5,48.0,0.2,16.0,70.0,0.8125,35.0,0.0,2050.0,66.7,33.3,2.0,0.0,1.7,1.0,30.0,40.0,93.55,90.0,noband
1990-10-01,x251,toysrus,34754,False,False,benton,coated,coated,False,line,False,motter94,824,9,tabloid,canadian,1910.0,42.5,48.0,0.2,15.0,76.0,0.875,30.0,3.6,2050.0,60.2,36.2,0.0,0.0,2.5,1.0,30.0,40.0,93.55,90.0,noband
1990-09-26,x326,walmart,36578,False,True,benton,coated,coated,False,line,False,motter94,827,9,tabloid,mideuropean,1911.0,35.0,48.0,0.233,14.5,76.0,0.75,20.0,0.0,2225.0,62.5,37.5,4.0,0.0,2.7,1.2,33.0,40.0,106.25,90.0,noband
1990-09-26,x206,walmart,36578,False,True,benton,coated,coated,False,line,False,motter94,827,2,tabloid,mideuropean,1911.0,35.0,48.0,0.3,14.5,74.0,0.75,20.0,0.0,2225.0,62.5,37.5,4.0,0.0,2.0,1.2,33.0,40.0,106.25,90.0,noband
1990-09-26,r9,target,34551,False,True,benton,coated,coated,False,line,True,woodhoe70,815,9,spiegel,canadian,1910.0,30.0,48.0,0.233,15.0,88.0,0.75,35.0,7.7,,57.7,34.6,0.0,0.0,2.8,0.8,30.0,40.0,100.0,90.0,noband
1990-09-26,x820,tvguide,25440,True,True,,uncoated,uncoated,False,line,False,motter94,821,2,tabloid,northus,1911.0,47.5,49.0,0.433,14.5,88.0,0.625,25.0,34.5,2000.0,43.5,22.0,0.0,0.0,2.5,0.7,40.0,40.0,96.97,90.0,noband
1990-09-24,f337,modmat,47105,True,True,benton,uncoated,uncoated,False,line,True,motter70,813,1,catalog,northus,1911.0,60.0,48.0,0.367,14.0,76.0,1.0,,5.6,1600.0,55.6,38.8,0.0,0.0,2.5,0.7,40.0,40.0,96.97,90.0,noband
1990-09-24,f126,modmat,47105,True,True,benton,uncoated,uncoated,False,line,True,motter70,813,5,catalog,northus,1911.0,60.0,48.0,0.4,16.0,72.0,1.0,,15.2,1600.0,44.6,40.2,0.0,4.0,2.1,0.7,40.0,40.0,96.97,90.0,noband
1990-10-06,g71,kmart,36197,False,True,benton,uncoated,uncoated,False,line,False,woodhoe70,816,9,tabloid,northus,1911.0,47.5,52.0,0.3,15.2,76.0,0.75,30.0,17.5,1700.0,48.7,33.8,0.0,0.0,2.5,0.8,35.0,40.0,114.3,100.0,band
1990-10-07,m74,Casual Living,38059,True,True,benton,uncoated,uncoated,False,line,True,albert70,802,7,catalog,northus,1911.0,42.5,52.0,0.333,16.8,80.0,0.625,40.0,0.0,1700.0,54.3,45.7,3.0,0.0,3.0,1.0,34.0,40.0,107.4,100.0,noband
1990-10-07,g67,kmart,36197,False,True,benton,uncoated,uncoated,False,line,True,woodhoe70,815,9,tabloid,mideuropean,1911.0,47.5,53.0,0.3,15.0,72.0,0.75,25.0,22.0,1500.0,45.9,32.1,0.0,0.0,2.5,0.8,35.0,40.0,114.3,100.0,band
1990-10-04,g84,kmart,36197,False,True,benton,uncoated,uncoated,False,line,True,woodhoe70,815,2,tabloid,mideuropean,1911.0,47.5,58.0,0.333,14.0,85.0,0.75,28.0,16.5,1800.0,48.5,35.0,0.0,0.0,2.5,0.5,35.0,40.0,114.3,100.0,band
1990-10-01,g150,kmart,36197,False,True,benton,uncoated,uncoated,False,line,True,woodhoe70,816,2,tabloid,mideuropean,1910.0,55.0,48.0,0.233,18.0,76.0,0.25,24.0,10.0,1600.0,60.0,30.0,0.0,0.0,3.0,0.9,35.0,40.0,93.55,90.0,band
1990-10-05,x828,brendls,38218,False,True,benton,coated,coated,False,line,True,motter94,821,7,tabloid,canadian,1911.0,30.0,52.0,0.333,16.5,80.0,0.625,40.0,0.0,1800.0,58.1,41.9,1.0,0.0,2.5,0.4,35.0,40.0,107.4,100.0,band
1990-10-07,m65,Casual Living,38059,True,True,benton,uncoated,uncoated,False,line,False,albert70,802,2,catalog,northus,1910.0,42.5,52.0,0.233,18.0,70.0,0.625,45.0,0.0,1700.0,58.8,41.2,0.0,0.0,3.0,0.7,34.0,40.0,103.125,100.0,noband
1990-10-10,x367,tvguide,25443,True,True,benton,uncoated,uncoated,False,line,True,motter94,821,7,tabloid,northus,1911.0,47.5,54.0,0.3,14.0,65.0,0.625,25.0,16.1,1500.0,44.6,39.3,4.0,0.0,2.5,1.0,34.0,40.0,114.29,100.0,band
1990-10-17,t178,servmerch,38240,True,True,benton,uncoated,uncoated,False,xylol,True,albert70,802,7,catalog,mideuropean,1911.0,60.0,46.0,0.333,,80.0,0.625,50.0,12.4,1391.0,51.5,36.1,2.0,0.0,2.7,1.0,38.5,40.0,114.29,100.0,noband
1990-10-17,t200,servmerch,38240,True,True,benton,uncoated,uncoated,False,xylol,True,albert70,802,2,catalog,mideuropean,1911.0,60.0,46.0,0.333,,70.0,0.625,50.0,19.0,1391.0,47.6,33.3,0.0,0.0,2.7,0.7,38.5,40.0,114.29,100.0,noband
1990-10-10,r34,target,34522,False,True,benton,coated,uncoated,False,line,True,woodhoe70,816,9,spiegel,northus,1911.0,35.0,50.0,0.3,14.0,74.0,0.25,28.0,0.0,2500.0,58.8,41.2,0.0,0.0,2.5,0.7,30.0,40.0,114.29,100.0,noband
1990-10-10,r15,target,34522,False,True,benton,coated,uncoated,False,line,True,woodhoe70,816,2,spiegel,northus,1911.0,40.0,50.0,0.3,13.0,74.0,0.25,25.0,0.0,2500.0,58.8,41.2,2.0,0.0,2.5,0.5,30.0,40.0,114.29,100.0,noband
1990-10-08,x420,ames,34587,False,True,benton,coated,coated,False,line,False,motter94,827,2,tabloid,canadian,1911.0,30.0,53.0,0.333,14.0,85.0,0.75,30.0,15.0,2290.0,50.0,35.0,0.0,0.0,2.0,1.5,33.0,40.0,110.7,100.0,noband
1990-10-08,x389,ames,34587,False,True,benton,coated,coated,False,line,False,motter94,827,9,tabloid,canadian,1911.0,30.0,53.0,0.3,15.0,80.0,0.75,30.0,15.0,2290.0,50.0,35.0,0.0,0.0,2.5,1.0,33.0,40.0,110.7,100.0,noband
1990-10-14,x37,toysrus,34756,False,False,benton,coated,coated,False,line,True,motter94,824,2,tabloid,canadian,1911.0,30.0,54.0,0.333,16.3,80.0,0.8125,30.0,0.0,2100.0,60.0,40.0,3.0,0.0,2.5,1.2,30.0,40.0,114.29,100.0,noband
1990-10-14,x771,toysrus,34756,False,False,benton,coated,coated,False,line,True,motter94,824,9,tabloid,canadian,1911.0,30.0,54.0,,14.9,72.0,1.25,30.0,3.6,2100.0,60.2,36.1,1.5,0.0,2.5,1.2,30.0,40.0,114.29,100.0,noband
1990-10-27,g465,woolworth,34996,False,True,benton,coated,coated,False,line,True,woodhoe70,816,9,tabloid,,1910.0,35.0,43.0,0.367,13.0,75.0,0.75,,0.0,2000.0,62.5,37.5,0.0,0.0,2.5,1.1,30.0,40.0,100.0,100.0,band
1990-11-01,x185,tvguide,25445,True,True,benton,uncoated,uncoated,False,line,True,motter94,821,7,tabloid,northus,1910.0,52.5,43.0,0.267,15.0,71.0,0.75,28.0,7.4,1500.0,53.2,39.4,0.0,0.0,2.5,1.0,34.0,40.0,98.3,100.0,band
1990-11-02,x199,kmart,36165,True,True,benton,uncoated,uncoated,False,line,False,motter94,828,2,tabloid,northus,1910.0,65.0,43.0,0.2,16.0,78.0,0.75,30.0,12.0,2100.0,46.3,41.7,0.0,0.0,2.0,1.0,40.0,40.0,100.0,100.0,band
1990-10-31,x251,kmart,36165,True,True,benton,uncoated,uncoated,False,line,False,motter94,828,9,tabloid,northus,1910.0,65.0,42.0,0.233,17.5,100.0,1.125,25.0,17.5,2250.0,48.5,34.0,0.0,0.0,2.5,1.0,40.0,40.0,100.0,100.0,noband
1990-10-31,x199,kmart,36165,True,True,benton,uncoated,uncoated,False,line,False,motter94,828,2,tabloid,northus,1910.0,65.0,42.0,0.2,17.0,80.0,1.0,22.0,15.0,2250.0,50.0,35.0,1.0,0.0,2.5,1.0,40.0,40.0,100.0,100.0,noband
1990-11-02,g519,ames,34588,False,True,benton,coated,coated,False,line,True,woodhoe70,815,9,tabloid,canadian,1910.0,37.5,43.0,0.2,16.0,76.0,0.9375,,0.0,2180.0,62.5,37.5,2.0,0.0,2.9,1.2,33.0,40.0,96.77,100.0,band
1990-10-23,g459,wards,36059,,True,benton,coated,coated,False,line,True,woodhoe70,815,2,tabloid,canadian,,,42.0,,16.1,73.0,0.625,30.0,0.0,2000.0,61.9,38.1,0.0,0.0,2.8,1.0,30.0,,,,band
1990-10-30,g3,woolworth,34996,False,True,benton,coated,coated,False,line,True,woodhoe70,816,9,tabloid,,1910.0,35.0,42.0,0.3,15.9,78.0,0.375,32.0,0.0,2150.0,62.5,37.5,0.0,0.0,1.7,0.9,30.0,40.0,101.67,100.0,band
1990-10-31,g98,ames,34588,False,True,benton,coated,coated,False,line,False,woodhoe70,815,2,tabloid,canadian,1910.0,40.0,43.0,0.233,15.5,85.0,0.75,25.0,4.7,2000.0,58.1,37.2,0.0,0.0,2.5,1.0,33.0,40.0,96.77,100.0,band
1990-11-02,g625,ames,34588,False,True,benton,coated,coated,False,line,True,woodhoe70,815,2,tabloid,canadian,1910.0,40.0,43.0,0.267,17.2,78.0,0.9375,,1.0,2180.0,58.3,40.7,2.0,0.0,2.4,0.8,33.0,40.0,96.77,100.0,band
1990-11-07,x129,tvguide,25466,True,True,benton,uncoated,uncoated,False,line,True,motter94,821,7,tabloid,northus,1910.0,50.0,43.0,0.267,17.0,72.0,0.625,30.0,14.3,1600.0,47.6,38.1,0.0,0.0,2.5,1.0,34.0,40.0,96.77,100.0,band
1990-11-14,x243,tvguide,25477,True,True,benton,uncoated,uncoated,False,line,False,motter94,821,7,tabloid,northus,1911.0,50.0,42.0,0.2,17.0,73.0,0.4375,20.0,18.5,1800.0,46.3,35.1,2.0,0.0,2.5,1.0,34.0,40.0,100.0,100.0,band
1990-11-08,t281,modmat,47106,True,True,benton,uncoated,uncoated,False,line,True,albert70,802,2,catalog,canadian,1910.0,40.0,43.0,0.2,13.5,76.0,0.75,52.0,4.4,1726.0,55.0,40.6,0.0,0.0,3.0,1.0,40.0,40.0,96.77,100.0,noband
1990-11-05,g81,hills,34716,False,True,benton,uncoated,coated,False,line,True,woodhoe70,816,9,tabloid,northus,1910.0,40.0,43.0,0.267,16.4,79.0,0.3125,35.0,0.5,2400.0,59.5,40.0,0.5,0.0,2.6,1.1,35.0,40.0,96.77,100.0,noband
1990-11-09,g81,hills,34716,False,True,benton,uncoated,coated,False,line,False,woodhoe70,816,9,tabloid,northus,1910.0,40.0,51.0,0.233,15.0,70.0,0.25,24.0,0.5,0.0,59.5,40.0,0.0,0.0,3.0,1.0,35.0,40.0,100.0,100.0,band
1990-11-08,g462,woolworth,34997,False,True,benton,coated,coated,False,line,False,woodhoe70,815,1,tabloid,canadian,1910.0,32.5,43.0,0.2,13.0,80.0,0.75,28.0,0.0,1500.0,62.5,37.5,0.0,0.0,0.0,0.0,30.0,40.0,100.0,100.0,band
1990-11-05,g108,hills,34716,False,True,benton,uncoated,coated,False,line,True,woodhoe70,816,2,tabloid,northus,1910.0,40.0,43.0,0.233,15.6,81.0,0.5,34.0,0.0,2400.0,62.5,37.5,5.0,0.0,,0.9,35.0,40.0,96.77,100.0,noband
1990-11-07,g640,hills,34716,False,True,benton,uncoated,coated,False,line,True,woodhoe70,816,7,tabloid,northus,1910.0,37.5,43.0,0.2,15.8,80.0,0.5,32.0,0.0,2400.0,62.5,37.5,5.0,0.0,2.5,0.9,35.0,40.0,96.77,100.0,noband
1990-11-05,o28,target,34553,False,True,benton,coated,coated,False,line,True,motter94,827,2,spiegel,canadian,1910.0,45.0,42.0,0.267,14.9,75.0,1.0,25.0,10.5,1660.0,52.6,36.9,0.0,0.0,2.5,1.0,30.0,40.0,101.67,100.0,noband
1990-11-05,o21,target,34553,False,True,benton,coated,coated,False,line,True,motter94,827,9,spiegel,canadian,1910.0,45.0,42.0,0.2,14.0,80.0,,20.0,7.6,,54.3,38.1,0.0,0.0,,,30.0,40.0,101.67,100.0,noband
1990-11-07,x127,kmart,36166,False,True,benton,uncoated,coated,False,line,False,motter94,828,2,tabloid,northus,1910.0,45.0,43.0,0.2,16.0,80.0,0.75,30.0,3.1,2200.0,51.0,45.9,0.0,0.0,2.5,1.3,35.0,40.0,103.33,100.0,noband
1990-11-07,x374,kmart,36166,False,True,benton,uncoated,coated,False,line,False,motter94,828,9,tabloid,northus,1910.0,50.0,43.0,0.2,15.5,72.0,0.75,30.0,5.1,2200.0,50.6,44.3,0.0,0.0,2.5,1.3,35.0,40.0,96.77,100.0,noband
1990-11-06,f601,modmat,47106,True,True,benton,uncoated,uncoated,False,line,False,albert70,802,7,catalog,northus,1910.0,40.0,45.0,0.233,13.6,90.0,0.75,45.0,0.0,1386.0,62.5,37.5,0.0,0.0,3.0,0.7,40.0,40.0,96.77,100.0,band
1990-11-13,f601,modmat,47106,True,True,benton,uncoated,uncoated,False,line,False,albert70,802,7,catalog,northus,1910.0,40.0,42.0,0.2,15.0,65.0,0.75,55.0,0.0,1650.0,62.5,37.5,0.0,0.0,2.5,1.0,40.0,40.0,96.77,100.0,band
1990-11-17,x795,brendls,34442,True,True,benton,uncoated,uncoated,False,line,False,motter94,821,7,tabloid,northus,1910.0,50.0,43.0,0.267,14.0,74.0,0.625,20.0,2.2,1800.0,56.2,41.6,0.0,0.0,3.0,1.0,38.0,40.0,96.875,100.0,band
1990-11-14,g604,woolworth,34997,False,True,benton,coated,coated,False,line,True,woodhoe70,815,9,tabloid,canadian,1910.0,50.0,47.0,0.2,16.2,74.0,0.75,28.0,10.8,2000.0,53.4,35.8,0.0,0.0,2.5,1.3,30.0,40.0,100.0,100.0,band
1990-11-15,g5,woolworth,34997,False,True,benton,coated,coated,False,line,True,woodhoe70,815,2,tabloid,canadian,1910.0,50.0,47.0,0.267,16.0,92.0,0.75,35.0,0.0,1800.0,68.0,32.0,1.0,0.0,2.6,1.2,30.0,40.0,100.0,100.0,band
1990-11-25,w357,toysrus,34759,False,False,benton,coated,coated,False,line,True,woodhoe70,816,1,spiegel,canadian,1910.0,32.5,47.0,0.267,16.1,88.0,0.3125,28.0,0.0,2189.0,62.5,37.5,0.0,0.0,2.4,0.8,30.0,40.0,100.0,100.0,noband
1990-11-25,w364,toysrus,34759,False,False,benton,coated,coated,False,line,True,woodhoe70,816,2,spiegel,canadian,1910.0,32.5,47.0,0.2,20.0,79.0,0.3125,29.0,0.0,2189.0,58.1,41.9,5.0,0.0,2.5,1.25,30.0,40.0,100.0,100.0,noband
1990-11-19,g60,JCPenney,34781,False,True,benton,uncoated,coated,False,line,True,woodhoe70,816,2,tabloid,northus,1910.0,70.0,43.0,0.3,18.1,78.0,0.5,28.0,14.4,2125.0,48.1,37.5,5.0,0.0,3.0,0.9,33.0,40.0,100.0,100.0,noband
1990-11-19,g412,JCPenney,34781,False,True,benton,uncoated,coated,False,line,True,woodhoe70,816,9,tabloid,northus,1910.0,70.0,43.0,0.233,16.0,77.0,0.8175,28.0,15.9,2125.0,46.5,37.6,3.0,0.0,1.75,0.6,33.0,40.0,100.0,100.0,noband
1990-11-25,w406,toysrus,34759,False,False,benton,coated,coated,False,line,True,woodhoe70,816,9,spiegel,canadian,1910.0,40.0,47.0,0.2,16.53,78.0,0.8125,24.0,0.0,2189.0,58.8,41.2,0.0,0.0,2.0,0.8,30.0,40.0,100.0,100.0,noband
1990-11-16,g628,woolworth,34997,False,True,benton,coated,coated,False,line,True,woodhoe70,815,2,tabloid,canadian,1910.0,32.5,45.0,0.233,14.0,94.0,0.625,25.0,0.0,1800.0,66.7,33.3,0.0,0.0,2.1,1.0,30.0,40.0,100.0,100.0,band
1990-11-24,w395,toysrus,34259,False,False,benton,coated,coated,False,line,False,woodhoe70,815,1,spiegel,canadian,1911.0,40.0,47.0,0.267,15.0,88.0,0.5,34.0,0.0,1700.0,62.5,37.5,0.0,0.0,0.0,0.0,30.0,40.0,100.0,100.0,band
1990-11-20,t281,modmat,47106,True,True,benton,uncoated,uncoated,False,line,True,albert70,802,2,catalog,northus,1911.0,40.0,46.0,0.3,15.0,70.0,0.75,50.0,0.0,1800.0,53.9,46.1,0.0,0.0,2.5,1.0,40.0,40.0,100.0,100.0,band
1990-11-21,f601,modmat,47106,True,True,benton,uncoated,uncoated,False,line,False,albert70,802,7,catalog,northus,1911.0,40.0,50.0,0.233,14.0,70.0,0.75,45.0,0.0,1800.0,60.2,39.8,0.0,0.0,2.5,1.0,40.0,40.0,100.0,100.0,band
1990-11-14,x760,tvguide,25447,True,True,benton,uncoated,uncoated,False,line,False,motter94,821,2,tabloid,northus,1911.0,45.0,41.0,0.2,15.0,78.0,0.75,20.0,14.6,1800.0,48.5,36.9,0.0,0.0,2.5,1.0,34.0,40.0,100.0,100.0,noband
1990-11-15,o1,target,34554,False,True,benton,uncoated,coated,False,line,True,motter94,827,2,spiegel,northus,1910.0,45.0,42.0,0.2,14.0,75.0,1.0,20.0,11.2,1800.0,51.0,37.8,8.0,0.0,2.5,1.0,35.0,40.0,100.0,100.0,noband
1990-11-15,o14,target,34554,False,True,benton,uncoated,coated,False,line,True,motter94,827,9,spiegel,northus,1911.0,45.0,42.0,0.333,14.0,75.0,1.0,20.0,0.0,1800.0,58.9,41.1,8.0,0.0,3.0,2.0,35.0,40.0,100.0,100.0,noband
1990-11-13,x770,kmart,36167,False,,benton,uncoated,coated,False,line,True,motter94,828,2,tabloid,scandinavian,1910.0,45.0,41.0,0.333,15.8,78.0,1.0,40.0,0.0,2300.0,62.5,37.5,4.0,0.0,2.5,1.4,35.0,40.0,100.0,100.0,noband
1990-11-13,x766,kmart,36167,False,,benton,uncoated,coated,False,line,True,motter94,828,9,tabloid,scandinavian,1910.0,45.0,41.0,0.2,14.6,74.0,1.0,32.0,21.0,2300.0,47.6,31.4,4.0,0.0,2.5,1.1,35.0,40.0,96.77,100.0,noband
1990-12-06,x001,tvguide,25450,True,True,benton,uncoated,uncoated,False,line,True,motter94,821,7,tabloid,northus,1910.0,45.0,42.0,0.4,14.8,72.0,0.625,20.0,0.0,1800.0,58.8,41.2,0.0,0.0,2.5,0.9,34.0,40.0,106.25,100.0,noband
